timestamp,symbol,price
2026-01-01T00:01:30+00:00,SIM,98.589923
2026-01-01T00:01:31+00:00,SIM,98.516791
2026-01-01T00:01:32+00:00,SIM,98.546407
2026-01-01T00:01:33+00:00,SIM,98.403352
2026-01-01T00:01:34+00:00,SIM,98.404773
2026-01-01T00:01:35+00:00,SIM,98.059724
2026-01-01T00:01:36+00:00,SIM,98.013350
2026-01-01T00:01:37+00:00,SIM,98.308991
2026-01-01T00:01:38+00:00,SIM,98.473803
2026-01-01T00:01:39+00:00,SIM,98.681939
2026-01-01T00:01:40+00:00,SIM,98.686339
2026-01-01T00:01:41+00:00,SIM,98.731757
2026-01-01T00:01:42+00:00,SIM,98.789759
2026-01-01T00:01:43+00:00,SIM,98.844542
2026-01-01T00:01:44+00:00,SIM,99.097262
2026-01-01T00:01:45+00:00,SIM,99.375185
2026-01-01T00:01:46+00:00,SIM,99.444909
2026-01-01T00:01:47+00:00,SIM,99.223221
2026-01-01T00:01:48+00:00,SIM,99.282770
2026-01-01T00:01:49+00:00,SIM,99.240522
2026-01-01T00:01:50+00:00,SIM,99.129265
2026-01-01T00:01:51+00:00,SIM,99.085447
2026-01-01T00:01:52+00:00,SIM,99.083133
2026-01-01T00:01:53+00:00,SIM,98.670530
2026-01-01T00:01:54+00:00,SIM,98.812096
2026-01-01T00:01:55+00:00,SIM,99.185556
2026-01-01T00:01:56+00:00,SIM,99.362388
2026-01-01T00:01:57+00:00,SIM,99.270612
2026-01-01T00:01:58+00:00,SIM,99.519324
2026-01-01T00:01:59+00:00,SIM,99.522117
2026-01-01T00:02:00+00:00,SIM,99.373394
2026-01-01T00:02:01+00:00,SIM,99.145788
2026-01-01T00:02:02+00:00,SIM,99.355174
2026-01-01T00:02:03+00:00,SIM,99.280520
2026-01-01T00:02:04+00:00,SIM,99.012501
2026-01-01T00:02:05+00:00,SIM,98.957866
2026-01-01T00:02:06+00:00,SIM,98.961922
2026-01-01T00:02:07+00:00,SIM,98.519935
2026-01-01T00:02:08+00:00,SIM,98.531555
2026-01-01T00:02:09+00:00,SIM,98.636975
2026-01-01T00:02:10+00:00,SIM,98.935097
2026-01-01T00:02:11+00:00,SIM,99.008714
2026-01-01T00:02:12+00:00,SIM,99.163788
2026-01-01T00:02:13+00:00,SIM,99.129579
2026-01-01T00:02:14+00:00,SIM,99.327744
2026-01-01T00:02:15+00:00,SIM,99.512343
2026-01-01T00:02:16+00:00,SIM,99.474034
2026-01-01T00:02:17+00:00,SIM,99.642552
2026-01-01T00:02:18+00:00,SIM,99.942962
2026-01-01T00:02:19+00:00,SIM,99.544076
2026-01-01T00:02:20+00:00,SIM,99.289481
2026-01-01T00:02:21+00:00,SIM,99.336814
2026-01-01T00:02:22+00:00,SIM,99.320566
2026-01-01T00:02:23+00:00,SIM,99.519346
2026-01-01T00:02:24+00:00,SIM,99.616566
2026-01-01T00:02:25+00:00,SIM,99.573326
2026-01-01T00:02:26+00:00,SIM,99.662715
2026-01-01T00:02:27+00:00,SIM,99.648963
2026-01-01T00:02:28+00:00,SIM,99.502776
2026-01-01T00:02:29+00:00,SIM,99.763465
2026-01-01T00:02:30+00:00,SIM,100.101610
2026-01-01T00:02:31+00:00,SIM,100.015882
2026-01-01T00:02:32+00:00,SIM,99.911916
2026-01-01T00:02:33+00:00,SIM,100.184535
2026-01-01T00:02:34+00:00,SIM,100.432108
2026-01-01T00:02:35+00:00,SIM,100.519154
2026-01-01T00:02:36+00:00,SIM,100.542572
2026-01-01T00:02:37+00:00,SIM,100.809196
2026-01-01T00:02:38+00:00,SIM,100.914911
2026-01-01T00:02:39+00:00,SIM,100.720522
2026-01-01T00:02:40+00:00,SIM,101.070609
2026-01-01T00:02:41+00:00,SIM,101.177787
2026-01-01T00:02:42+00:00,SIM,101.273506
2026-01-01T00:02:43+00:00,SIM,101.228148
2026-01-01T00:02:44+00:00,SIM,101.497959
2026-01-01T00:02:45+00:00,SIM,101.585675
2026-01-01T00:02:46+00:00,SIM,101.572520
2026-01-01T00:02:47+00:00,SIM,101.680622
2026-01-01T00:02:48+00:00,SIM,101.747084
2026-01-01T00:02:49+00:00,SIM,101.888469
2026-01-01T00:02:50+00:00,SIM,101.804295
2026-01-01T00:02:51+00:00,SIM,101.823785
2026-01-01T00:02:52+00:00,SIM,102.015704
2026-01-01T00:02:53+00:00,SIM,102.212708
2026-01-01T00:02:54+00:00,SIM,102.203763
2026-01-01T00:02:55+00:00,SIM,102.052018
2026-01-01T00:02:56+00:00,SIM,102.014506
2026-01-01T00:02:57+00:00,SIM,102.068025
2026-01-01T00:02:58+00:00,SIM,102.089799
2026-01-01T00:02:59+00:00,SIM,102.084936
2026-01-01T00:03:00+00:00,SIM,101.698965
2026-01-01T00:03:01+00:00,SIM,101.637465
2026-01-01T00:03:02+00:00,SIM,101.438374
2026-01-01T00:03:03+00:00,SIM,101.193987
2026-01-01T00:03:04+00:00,SIM,101.109786
2026-01-01T00:03:05+00:00,SIM,101.748123
2026-01-01T00:03:06+00:00,SIM,101.706140
2026-01-01T00:03:07+00:00,SIM,101.632733
2026-01-01T00:03:08+00:00,SIM,101.890452
2026-01-01T00:03:09+00:00,SIM,101.803598
2026-01-01T00:03:10+00:00,SIM,101.979964
2026-01-01T00:03:11+00:00,SIM,101.930031
2026-01-01T00:03:12+00:00,SIM,101.673502
2026-01-01T00:03:13+00:00,SIM,101.597647
2026-01-01T00:03:14+00:00,SIM,101.241745
2026-01-01T00:03:15+00:00,SIM,101.211318
2026-01-01T00:03:16+00:00,SIM,101.144170
2026-01-01T00:03:17+00:00,SIM,100.848679
2026-01-01T00:03:18+00:00,SIM,100.667495
2026-01-01T00:03:19+00:00,SIM,100.440247
2026-01-01T00:03:20+00:00,SIM,100.261103
2026-01-01T00:03:21+00:00,SIM,100.319374
2026-01-01T00:03:22+00:00,SIM,100.518874
2026-01-01T00:03:23+00:00,SIM,100.584685
2026-01-01T00:03:24+00:00,SIM,100.142979
2026-01-01T00:03:25+00:00,SIM,100.045912
2026-01-01T00:03:26+00:00,SIM,100.047317
2026-01-01T00:03:27+00:00,SIM,100.076069
2026-01-01T00:03:28+00:00,SIM,100.431656
2026-01-01T00:03:29+00:00,SIM,100.100725
2026-01-01T00:03:30+00:00,SIM,100.203616
2026-01-01T00:03:31+00:00,SIM,100.022115
2026-01-01T00:03:32+00:00,SIM,99.902908
2026-01-01T00:03:33+00:00,SIM,99.912379
2026-01-01T00:03:34+00:00,SIM,100.096399
2026-01-01T00:03:35+00:00,SIM,100.115914
2026-01-01T00:03:36+00:00,SIM,99.739158
2026-01-01T00:03:37+00:00,SIM,100.099601
2026-01-01T00:03:38+00:00,SIM,100.318185
2026-01-01T00:03:39+00:00,SIM,100.511827
2026-01-01T00:03:40+00:00,SIM,100.591847
2026-01-01T00:03:41+00:00,SIM,100.771627
2026-01-01T00:03:42+00:00,SIM,100.965828
2026-01-01T00:03:43+00:00,SIM,100.893473
2026-01-01T00:03:44+00:00,SIM,100.731686
2026-01-01T00:03:45+00:00,SIM,100.615790
2026-01-01T00:03:46+00:00,SIM,100.612578
2026-01-01T00:03:47+00:00,SIM,100.598985
2026-01-01T00:03:48+00:00,SIM,100.382599
2026-01-01T00:03:49+00:00,SIM,100.238305
2026-01-01T00:03:50+00:00,SIM,100.209044
2026-01-01T00:03:51+00:00,SIM,100.108850
2026-01-01T00:03:52+00:00,SIM,99.972415
2026-01-01T00:03:53+00:00,SIM,100.116146
2026-01-01T00:03:54+00:00,SIM,99.998590
2026-01-01T00:03:55+00:00,SIM,100.152440
2026-01-01T00:03:56+00:00,SIM,99.894535
2026-01-01T00:03:57+00:00,SIM,99.966022
2026-01-01T00:03:58+00:00,SIM,100.184214
2026-01-01T00:03:59+00:00,SIM,100.115099
2026-01-01T00:04:00+00:00,SIM,100.126480
2026-01-01T00:04:01+00:00,SIM,100.404865
2026-01-01T00:04:02+00:00,SIM,100.411677
2026-01-01T00:04:03+00:00,SIM,100.519987
2026-01-01T00:04:04+00:00,SIM,100.516369
2026-01-01T00:04:05+00:00,SIM,100.341581
2026-01-01T00:04:06+00:00,SIM,100.408485
2026-01-01T00:04:07+00:00,SIM,100.662468
2026-01-01T00:04:08+00:00,SIM,100.535783
2026-01-01T00:04:09+00:00,SIM,100.673229
2026-01-01T00:04:10+00:00,SIM,100.845249
2026-01-01T00:04:11+00:00,SIM,101.037773
2026-01-01T00:04:12+00:00,SIM,100.787348
2026-01-01T00:04:13+00:00,SIM,100.452587
2026-01-01T00:04:14+00:00,SIM,100.064875
2026-01-01T00:04:15+00:00,SIM,99.710738
2026-01-01T00:04:16+00:00,SIM,99.547597
2026-01-01T00:04:17+00:00,SIM,99.440960
2026-01-01T00:04:18+00:00,SIM,99.515798
2026-01-01T00:04:19+00:00,SIM,99.805238
2026-01-01T00:04:20+00:00,SIM,99.261212
2026-01-01T00:04:21+00:00,SIM,99.260117
2026-01-01T00:04:22+00:00,SIM,99.296805
2026-01-01T00:04:23+00:00,SIM,99.302227
2026-01-01T00:04:24+00:00,SIM,99.322846
2026-01-01T00:04:25+00:00,SIM,99.644584
2026-01-01T00:04:26+00:00,SIM,99.447841
2026-01-01T00:04:27+00:00,SIM,99.491137
2026-01-01T00:04:28+00:00,SIM,99.509557
2026-01-01T00:04:29+00:00,SIM,99.214763
2026-01-01T00:04:30+00:00,SIM,99.329901
2026-01-01T00:04:31+00:00,SIM,99.453582
2026-01-01T00:04:32+00:00,SIM,99.870476
2026-01-01T00:04:33+00:00,SIM,99.736412
2026-01-01T00:04:34+00:00,SIM,99.690345
2026-01-01T00:04:35+00:00,SIM,99.836339
2026-01-01T00:04:36+00:00,SIM,99.716882
2026-01-01T00:04:37+00:00,SIM,99.777557
2026-01-01T00:04:38+00:00,SIM,99.686081
2026-01-01T00:04:39+00:00,SIM,100.095465
2026-01-01T00:04:40+00:00,SIM,100.015663
2026-01-01T00:04:41+00:00,SIM,99.837212
2026-01-01T00:04:42+00:00,SIM,99.711096
2026-01-01T00:04:43+00:00,SIM,99.761728
2026-01-01T00:04:44+00:00,SIM,100.173559
2026-01-01T00:04:45+00:00,SIM,100.264433
2026-01-01T00:04:46+00:00,SIM,100.111978
2026-01-01T00:04:47+00:00,SIM,100.266149
2026-01-01T00:04:48+00:00,SIM,100.382365
2026-01-01T00:04:49+00:00,SIM,100.161427
2026-01-01T00:04:50+00:00,SIM,100.131260
2026-01-01T00:04:51+00:00,SIM,100.325240
2026-01-01T00:04:52+00:00,SIM,100.429927
2026-01-01T00:04:53+00:00,SIM,100.434297
2026-01-01T00:04:54+00:00,SIM,100.244345
2026-01-01T00:04:55+00:00,SIM,100.518930
2026-01-01T00:04:56+00:00,SIM,100.566620
2026-01-01T00:04:57+00:00,SIM,100.671385
2026-01-01T00:04:58+00:00,SIM,100.886344
2026-01-01T00:04:59+00:00,SIM,100.859156
2026-01-01T00:05:00+00:00,SIM,101.433657
2026-01-01T00:05:01+00:00,SIM,101.351270
2026-01-01T00:05:02+00:00,SIM,101.364044
2026-01-01T00:05:03+00:00,SIM,101.259843
2026-01-01T00:05:04+00:00,SIM,101.323931
2026-01-01T00:05:05+00:00,SIM,101.401803
2026-01-01T00:05:06+00:00,SIM,101.342922
2026-01-01T00:05:07+00:00,SIM,101.138114
2026-01-01T00:05:08+00:00,SIM,100.937764
2026-01-01T00:05:09+00:00,SIM,100.863826
2026-01-01T00:05:10+00:00,SIM,100.842316
2026-01-01T00:05:11+00:00,SIM,101.084148
2026-01-01T00:05:12+00:00,SIM,101.349967
2026-01-01T00:05:13+00:00,SIM,101.367561
2026-01-01T00:05:14+00:00,SIM,101.445068
2026-01-01T00:05:15+00:00,SIM,101.407267
2026-01-01T00:05:16+00:00,SIM,101.364771
2026-01-01T00:05:17+00:00,SIM,101.621743
2026-01-01T00:05:18+00:00,SIM,101.673306
2026-01-01T00:05:19+00:00,SIM,102.043061
2026-01-01T00:05:20+00:00,SIM,102.009480
2026-01-01T00:05:21+00:00,SIM,101.966878
2026-01-01T00:05:22+00:00,SIM,102.086471
2026-01-01T00:05:23+00:00,SIM,101.980926
2026-01-01T00:05:24+00:00,SIM,101.888162
2026-01-01T00:05:25+00:00,SIM,101.659693
2026-01-01T00:05:26+00:00,SIM,102.008984
2026-01-01T00:05:27+00:00,SIM,101.940454
2026-01-01T00:05:28+00:00,SIM,101.839356
2026-01-01T00:05:29+00:00,SIM,101.526343
2026-01-01T00:05:30+00:00,SIM,101.813196
2026-01-01T00:05:31+00:00,SIM,101.742538
2026-01-01T00:05:32+00:00,SIM,101.759288
2026-01-01T00:05:33+00:00,SIM,101.644707
2026-01-01T00:05:34+00:00,SIM,101.666062
2026-01-01T00:05:35+00:00,SIM,101.449630
2026-01-01T00:05:36+00:00,SIM,101.613079
2026-01-01T00:05:37+00:00,SIM,101.603925
2026-01-01T00:05:38+00:00,SIM,101.453718
2026-01-01T00:05:39+00:00,SIM,101.601054
2026-01-01T00:05:40+00:00,SIM,101.687511
2026-01-01T00:05:41+00:00,SIM,101.788455
2026-01-01T00:05:42+00:00,SIM,102.122248
2026-01-01T00:05:43+00:00,SIM,101.467379
2026-01-01T00:05:44+00:00,SIM,101.415534
2026-01-01T00:05:45+00:00,SIM,101.324624
2026-01-01T00:05:46+00:00,SIM,101.164171
2026-01-01T00:05:47+00:00,SIM,101.318427
2026-01-01T00:05:48+00:00,SIM,101.221295
2026-01-01T00:05:49+00:00,SIM,101.388150
2026-01-01T00:05:50+00:00,SIM,101.137251
2026-01-01T00:05:51+00:00,SIM,101.294150
2026-01-01T00:05:52+00:00,SIM,101.405852
2026-01-01T00:05:53+00:00,SIM,101.272109
2026-01-01T00:05:54+00:00,SIM,101.134689
2026-01-01T00:05:55+00:00,SIM,101.359043
2026-01-01T00:05:56+00:00,SIM,101.305890
2026-01-01T00:05:57+00:00,SIM,101.237669
2026-01-01T00:05:58+00:00,SIM,101.446055
2026-01-01T00:05:59+00:00,SIM,100.984430
2026-01-01T00:06:00+00:00,SIM,100.984234
2026-01-01T00:06:01+00:00,SIM,101.409830
2026-01-01T00:06:02+00:00,SIM,101.303722
2026-01-01T00:06:03+00:00,SIM,101.367762
2026-01-01T00:06:04+00:00,SIM,101.346467
2026-01-01T00:06:05+00:00,SIM,101.366932
2026-01-01T00:06:06+00:00,SIM,101.224966
2026-01-01T00:06:07+00:00,SIM,101.260411
2026-01-01T00:06:08+00:00,SIM,101.123814
2026-01-01T00:06:09+00:00,SIM,101.324514
2026-01-01T00:06:10+00:00,SIM,101.179749
2026-01-01T00:06:11+00:00,SIM,101.292339
2026-01-01T00:06:12+00:00,SIM,101.189599
2026-01-01T00:06:13+00:00,SIM,101.487051
2026-01-01T00:06:14+00:00,SIM,101.365387
2026-01-01T00:06:15+00:00,SIM,101.266881
2026-01-01T00:06:16+00:00,SIM,101.562689
2026-01-01T00:06:17+00:00,SIM,101.295113
2026-01-01T00:06:18+00:00,SIM,101.278663
2026-01-01T00:06:19+00:00,SIM,101.090052
2026-01-01T00:06:20+00:00,SIM,100.854182
2026-01-01T00:06:21+00:00,SIM,100.749288
2026-01-01T00:06:22+00:00,SIM,100.792415
2026-01-01T00:06:23+00:00,SIM,100.989646
2026-01-01T00:06:24+00:00,SIM,100.908063
2026-01-01T00:06:25+00:00,SIM,101.313432
2026-01-01T00:06:26+00:00,SIM,101.327320
2026-01-01T00:06:27+00:00,SIM,100.963287
2026-01-01T00:06:28+00:00,SIM,101.145412
2026-01-01T00:06:29+00:00,SIM,101.167210
2026-01-01T00:06:30+00:00,SIM,101.351720
2026-01-01T00:06:31+00:00,SIM,101.230982
2026-01-01T00:06:32+00:00,SIM,101.068461
2026-01-01T00:06:33+00:00,SIM,101.232434
2026-01-01T00:06:34+00:00,SIM,101.234508
2026-01-01T00:06:35+00:00,SIM,101.072568
2026-01-01T00:06:36+00:00,SIM,100.992502
2026-01-01T00:06:37+00:00,SIM,101.059612
2026-01-01T00:06:38+00:00,SIM,101.139905
2026-01-01T00:06:39+00:00,SIM,101.383360
2026-01-01T00:06:40+00:00,SIM,101.483733
2026-01-01T00:06:41+00:00,SIM,101.388758
2026-01-01T00:06:42+00:00,SIM,101.595716
2026-01-01T00:06:43+00:00,SIM,101.738405
2026-01-01T00:06:44+00:00,SIM,101.613699
2026-01-01T00:06:45+00:00,SIM,101.404211
2026-01-01T00:06:46+00:00,SIM,101.295367
2026-01-01T00:06:47+00:00,SIM,101.177544
2026-01-01T00:06:48+00:00,SIM,101.199846
2026-01-01T00:06:49+00:00,SIM,101.337618
2026-01-01T00:06:50+00:00,SIM,101.295487
2026-01-01T00:06:51+00:00,SIM,101.198420
2026-01-01T00:06:52+00:00,SIM,101.276795
2026-01-01T00:06:53+00:00,SIM,101.237949
2026-01-01T00:06:54+00:00,SIM,100.724980
2026-01-01T00:06:55+00:00,SIM,100.865799
2026-01-01T00:06:56+00:00,SIM,100.769795
2026-01-01T00:06:57+00:00,SIM,100.551823
2026-01-01T00:06:58+00:00,SIM,100.416167
2026-01-01T00:06:59+00:00,SIM,100.520731
2026-01-01T00:07:00+00:00,SIM,100.762585
2026-01-01T00:07:01+00:00,SIM,100.659393
2026-01-01T00:07:02+00:00,SIM,100.770701
2026-01-01T00:07:03+00:00,SIM,100.842905
2026-01-01T00:07:04+00:00,SIM,100.730252
2026-01-01T00:07:05+00:00,SIM,100.740349
2026-01-01T00:07:06+00:00,SIM,100.842711
2026-01-01T00:07:07+00:00,SIM,100.528592
2026-01-01T00:07:08+00:00,SIM,100.610258
2026-01-01T00:07:09+00:00,SIM,100.470883
2026-01-01T00:07:10+00:00,SIM,100.184055
2026-01-01T00:07:11+00:00,SIM,100.086602
2026-01-01T00:07:12+00:00,SIM,100.227530
2026-01-01T00:07:13+00:00,SIM,100.369923
2026-01-01T00:07:14+00:00,SIM,100.149165
2026-01-01T00:07:15+00:00,SIM,99.764527
2026-01-01T00:07:16+00:00,SIM,99.821365
2026-01-01T00:07:17+00:00,SIM,100.152977
2026-01-01T00:07:18+00:00,SIM,100.076670
2026-01-01T00:07:19+00:00,SIM,100.365283
2026-01-01T00:07:20+00:00,SIM,99.983105
2026-01-01T00:07:21+00:00,SIM,99.972525
2026-01-01T00:07:22+00:00,SIM,100.178686
2026-01-01T00:07:23+00:00,SIM,100.139111
2026-01-01T00:07:24+00:00,SIM,99.780856
2026-01-01T00:07:25+00:00,SIM,99.532831
2026-01-01T00:07:26+00:00,SIM,99.365035
2026-01-01T00:07:27+00:00,SIM,99.553220
2026-01-01T00:07:28+00:00,SIM,99.284692
2026-01-01T00:07:29+00:00,SIM,99.304563
2026-01-01T00:07:30+00:00,SIM,99.116569
2026-01-01T00:07:31+00:00,SIM,99.110277
2026-01-01T00:07:32+00:00,SIM,99.087749
2026-01-01T00:07:33+00:00,SIM,98.793845
2026-01-01T00:07:34+00:00,SIM,98.788527
2026-01-01T00:07:35+00:00,SIM,98.403638
2026-01-01T00:07:36+00:00,SIM,98.599113
2026-01-01T00:07:37+00:00,SIM,98.695218
2026-01-01T00:07:38+00:00,SIM,98.575919
2026-01-01T00:07:39+00:00,SIM,98.438594
2026-01-01T00:07:40+00:00,SIM,98.407052
2026-01-01T00:07:41+00:00,SIM,98.503774
2026-01-01T00:07:42+00:00,SIM,98.662670
2026-01-01T00:07:43+00:00,SIM,98.595551
2026-01-01T00:07:44+00:00,SIM,98.371399
2026-01-01T00:07:45+00:00,SIM,98.505111
2026-01-01T00:07:46+00:00,SIM,98.500665
2026-01-01T00:07:47+00:00,SIM,98.752803
2026-01-01T00:07:48+00:00,SIM,98.971969
2026-01-01T00:07:49+00:00,SIM,99.165108
2026-01-01T00:07:50+00:00,SIM,99.160271
2026-01-01T00:07:51+00:00,SIM,99.037401
2026-01-01T00:07:52+00:00,SIM,99.035066
2026-01-01T00:07:53+00:00,SIM,99.256110
2026-01-01T00:07:54+00:00,SIM,99.291466
2026-01-01T00:07:55+00:00,SIM,99.325282
2026-01-01T00:07:56+00:00,SIM,99.485172
2026-01-01T00:07:57+00:00,SIM,99.503024
2026-01-01T00:07:58+00:00,SIM,99.575243
2026-01-01T00:07:59+00:00,SIM,99.006339
2026-01-01T00:08:00+00:00,SIM,98.889815
2026-01-01T00:08:01+00:00,SIM,98.736671
2026-01-01T00:08:02+00:00,SIM,98.853536
2026-01-01T00:08:03+00:00,SIM,98.896823
2026-01-01T00:08:04+00:00,SIM,99.303028
2026-01-01T00:08:05+00:00,SIM,99.488682
2026-01-01T00:08:06+00:00,SIM,99.809467
2026-01-01T00:08:07+00:00,SIM,99.914830
2026-01-01T00:08:08+00:00,SIM,99.655875
2026-01-01T00:08:09+00:00,SIM,100.030730
2026-01-01T00:08:10+00:00,SIM,99.723077
2026-01-01T00:08:11+00:00,SIM,100.051526
2026-01-01T00:08:12+00:00,SIM,99.669106
2026-01-01T00:08:13+00:00,SIM,99.661900
2026-01-01T00:08:14+00:00,SIM,99.604165
2026-01-01T00:08:15+00:00,SIM,99.691841
2026-01-01T00:08:16+00:00,SIM,99.907922
2026-01-01T00:08:17+00:00,SIM,99.708064
2026-01-01T00:08:18+00:00,SIM,99.770287
2026-01-01T00:08:19+00:00,SIM,99.506607
2026-01-01T00:08:20+00:00,SIM,99.546286
2026-01-01T00:08:21+00:00,SIM,99.377781
2026-01-01T00:08:22+00:00,SIM,99.596683
2026-01-01T00:08:23+00:00,SIM,99.367461
2026-01-01T00:08:24+00:00,SIM,99.630337
2026-01-01T00:08:25+00:00,SIM,99.520620
2026-01-01T00:08:26+00:00,SIM,99.406994
2026-01-01T00:08:27+00:00,SIM,99.608763
2026-01-01T00:08:28+00:00,SIM,99.614858
2026-01-01T00:08:29+00:00,SIM,99.241273
2026-01-01T00:08:30+00:00,SIM,99.285798
2026-01-01T00:08:31+00:00,SIM,99.361642
2026-01-01T00:08:32+00:00,SIM,99.312069
2026-01-01T00:08:33+00:00,SIM,99.629871
2026-01-01T00:08:34+00:00,SIM,100.061706
2026-01-01T00:08:35+00:00,SIM,100.331426
2026-01-01T00:08:36+00:00,SIM,100.483908
2026-01-01T00:08:37+00:00,SIM,100.663996
2026-01-01T00:08:38+00:00,SIM,100.808752
2026-01-01T00:08:39+00:00,SIM,100.657724
2026-01-01T00:08:40+00:00,SIM,101.012019
2026-01-01T00:08:41+00:00,SIM,100.859985
2026-01-01T00:08:42+00:00,SIM,100.708963
2026-01-01T00:08:43+00:00,SIM,100.568247
2026-01-01T00:08:44+00:00,SIM,100.147831
2026-01-01T00:08:45+00:00,SIM,100.212870
2026-01-01T00:08:46+00:00,SIM,100.307125
2026-01-01T00:08:47+00:00,SIM,100.087276
2026-01-01T00:08:48+00:00,SIM,100.138008
2026-01-01T00:08:49+00:00,SIM,99.940747
2026-01-01T00:08:50+00:00,SIM,99.767966
2026-01-01T00:08:51+00:00,SIM,99.846366
2026-01-01T00:08:52+00:00,SIM,99.498149
2026-01-01T00:08:53+00:00,SIM,99.425590
2026-01-01T00:08:54+00:00,SIM,99.243609
2026-01-01T00:08:55+00:00,SIM,99.543719
2026-01-01T00:08:56+00:00,SIM,99.328494
